,Country,Year,Coal,Oil and gas,Utility-scale solar,Wind,Hydropower,Nuclear,Bioenergy,Geothermal
12184,Libya,2010,0.0,7.807,0.0,0.0,0.0,0.0,0.0,0.0
12185,Libya,2011,0.0,7.807,0.0,0.0,0.0,0.0,0.0,0.0
12186,Libya,2012,0.0,9.068,0.0,0.0,0.0,0.0,0.0,0.0
12187,Libya,2013,0.0,10.373,0.0,0.0,0.0,0.0,0.0,0.0
12188,Libya,2014,0.0,10.723,0.0,0.0,0.0,0.0,0.0,0.0
12189,Libya,2015,0.0,10.723,0.0,0.0,0.0,0.0,0.0,0.0
12190,Libya,2016,0.0,11.188,0.0,0.0,0.0,0.0,0.0,0.0
12191,Libya,2017,0.0,11.453,0.0,0.0,0.0,0.0,0.0,0.0
12192,Libya,2018,0.0,11.453,0.0,0.0,0.0,0.0,0.0,0.0
12193,Libya,2019,0.0,11.613,0.0,0.0,0.0,0.0,0.0,0.0
12194,Libya,2020,0.0,11.613,0.0,0.0,0.0,0.0,0.0,0.0
12195,Libya,2021,0.0,12.093,0.0,0.0,0.0,0.0,0.0,0.0
12196,Libya,2022,0.0,13.262,0.0,0.0,0.0,0.0,0.0,0.0
12197,Libya,2023,0.0,13.262,0.4602777777777778,0.0,0.0,0.0,0.0,0.0
12198,Libya,2024,0.0,13.817,0.4602777777777778,0.0,0.0,0.0,0.0,0.0
12301,Lithuania,2000,0.0,0.36,0.0,0.0,1.001,2.6,0.0,0.0
12302,Lithuania,2001,0.0,0.36,0.0,0.0,1.001,2.6,0.0,0.0
12303,Lithuania,2002,0.0,0.36,0.0,0.0,1.001,2.6,0.0,0.0
12304,Lithuania,2003,0.0,0.381,0.0,0.0,1.001,2.6,0.0,0.0
12305,Lithuania,2004,0.0,0.381,0.0,0.0,1.001,1.3,0.0,0.0
12306,Lithuania,2005,0.0,0.381,0.0,0.0,1.001,1.3,0.0,0.0
12307,Lithuania,2006,0.0,0.381,0.0,0.03,1.001,1.3,0.0,0.0
12308,Lithuania,2007,0.0,0.381,0.0,0.046,1.001,1.3,0.0,0.0
12309,Lithuania,2008,0.0,1.016,0.0,0.06,1.001,1.3,0.0,0.0
12310,Lithuania,2009,0.0,1.016,0.0,0.08,1.001,0.0,0.0,0.0
12311,Lithuania,2010,0.0,1.016,0.0,0.15,1.001,0.0,0.0,0.0
12312,Lithuania,2011,0.0,1.063,0.0,0.15,1.001,0.0,0.0,0.0
12313,Lithuania,2012,0.0,1.508,0.0,0.171,1.001,0.0,0.0,0.0
12314,Lithuania,2013,0.0,1.508,0.0,0.21,1.001,0.0,0.0,0.0
12315,Lithuania,2014,0.0,1.508,0.0,0.21,1.001,0.0,0.0,0.0
12316,Lithuania,2015,0.0,1.508,0.0,0.294,1.001,0.0,0.0,0.0
12317,Lithuania,2016,0.0,1.508,0.0,0.368,1.001,0.0,0.0,0.0
12318,Lithuania,2017,0.0,1.508,0.0,0.413,1.001,0.0,0.0,0.0
12319,Lithuania,2018,0.0,1.508,0.0,0.413,1.001,0.0,0.0,0.0
12320,Lithuania,2019,0.0,1.508,0.0,0.413,1.001,0.0,0.0,0.0
12321,Lithuania,2020,0.0,1.508,0.0,0.413,1.001,0.0,0.0,0.0
12322,Lithuania,2021,0.0,1.508,0.004200000000000001,0.497,1.001,0.0,0.0,0.0
12323,Lithuania,2022,0.0,1.148,0.004200000000000001,0.497,1.001,0.0,0.0,0.0
12324,Lithuania,2023,0.0,1.148,0.06260382653061225,0.746,1.001,0.0,0.0,0.0
12325,Lithuania,2024,0.0,1.148,0.16937127551020406,0.864,1.001,0.0,0.07,0.0
12428,Luxembourg,2000,0.0,0.0,0.0,0.0,1.294,0.0,0.0,0.0
12429,Luxembourg,2001,0.0,0.0,0.0,0.0,1.294,0.0,0.0,0.0
12430,Luxembourg,2002,0.0,0.0,0.0,0.0,1.294,0.0,0.0,0.0
12431,Luxembourg,2003,0.0,0.0,0.0,0.0,1.294,0.0,0.0,0.0
12432,Luxembourg,2004,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12433,Luxembourg,2005,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12434,Luxembourg,2006,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12435,Luxembourg,2007,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12436,Luxembourg,2008,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12437,Luxembourg,2009,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12438,Luxembourg,2010,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12439,Luxembourg,2011,0.0,0.0,0.0,0.013,1.294,0.0,0.0,0.0
12440,Luxembourg,2012,0.0,0.0,0.0,0.025,1.294,0.0,0.0,0.0
12441,Luxembourg,2013,0.0,0.0,0.0,0.025,1.294,0.0,0.0,0.0
12442,Luxembourg,2014,0.0,0.0,0.0,0.025,1.294,0.0,0.0,0.0
12443,Luxembourg,2015,0.0,0.0,0.0,0.025,1.294,0.0,0.0,0.0
12444,Luxembourg,2016,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12445,Luxembourg,2017,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12446,Luxembourg,2018,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12447,Luxembourg,2019,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12448,Luxembourg,2020,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12449,Luxembourg,2021,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12450,Luxembourg,2022,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12451,Luxembourg,2023,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12452,Luxembourg,2024,0.0,0.0,0.0,0.054,1.294,0.0,0.0,0.0
12529,Macao,2000,0.0,0.2712,0.0,0.0,0.0,0.0,0.0,0.0
12530,Macao,2001,0.0,0.2712,0.0,0.0,0.0,0.0,0.0,0.0
12531,Macao,2002,0.0,0.2712,0.0,0.0,0.0,0.0,0.0,0.0
12532,Macao,2003,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12533,Macao,2004,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12534,Macao,2005,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12535,Macao,2006,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12536,Macao,2007,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12537,Macao,2008,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12538,Macao,2009,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12539,Macao,2010,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12540,Macao,2011,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12541,Macao,2012,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12542,Macao,2013,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12543,Macao,2014,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12544,Macao,2015,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12545,Macao,2016,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12546,Macao,2017,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12547,Macao,2018,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12548,Macao,2019,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12549,Macao,2020,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12550,Macao,2021,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12551,Macao,2022,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12552,Macao,2023,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12553,Macao,2024,0.0,0.4072,0.0,0.0,0.0,0.0,0.0,0.0
12656,Madagascar,2000,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12657,Madagascar,2001,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12658,Madagascar,2002,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12659,Madagascar,2003,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12660,Madagascar,2004,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12661,Madagascar,2005,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12662,Madagascar,2006,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12663,Madagascar,2007,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12664,Madagascar,2008,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12665,Madagascar,2009,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12666,Madagascar,2010,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12667,Madagascar,2011,0.12,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12668,Madagascar,2012,0.12,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12669,Madagascar,2013,0.12,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12670,Madagascar,2014,0.12,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12671,Madagascar,2015,0.12,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12672,Madagascar,2016,0.12,0.0,0.0,0.0,0.115,0.0,0.0,0.0
12673,Madagascar,2017,0.12,0.066,0.0,0.0,0.115,0.0,0.0,0.0
12674,Madagascar,2018,0.12,0.066,0.0174,0.0,0.115,0.0,0.0,0.0
12675,Madagascar,2019,0.12,0.066,0.0174,0.0,0.115,0.0,0.0,0.0
12676,Madagascar,2020,0.12,0.066,0.0174,0.0,0.115,0.0,0.0,0.0
12677,Madagascar,2021,0.12,0.066,0.0174,0.0,0.115,0.0,0.0,0.0
12678,Madagascar,2022,0.12,0.066,0.036599999999999994,0.0,0.115,0.0,0.0,0.0
12679,Madagascar,2023,0.12,0.171,0.043835695538057745,0.0,0.115,0.0,0.0,0.0
12680,Madagascar,2024,0.12,0.171,0.043835695538057745,0.0,0.115,0.0,0.0,0.0
12784,Malawi,2000,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12785,Malawi,2001,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12786,Malawi,2002,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12787,Malawi,2003,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12788,Malawi,2004,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12789,Malawi,2005,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12790,Malawi,2006,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12791,Malawi,2007,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12792,Malawi,2008,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12793,Malawi,2009,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12794,Malawi,2010,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12795,Malawi,2011,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12796,Malawi,2012,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12797,Malawi,2013,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12798,Malawi,2014,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12799,Malawi,2015,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12800,Malawi,2016,0.0,0.0,0.0,0.0,0.351,0.0,0.0,0.0
12801,Malawi,2017,0.0,0.0,0.0011,0.0,0.351,0.0,0.0,0.0
12802,Malawi,2018,0.0,0.0,0.0011,0.0,0.351,0.0,0.0,0.0
12803,Malawi,2019,0.0,0.0,0.0011,0.0,0.351,0.0,0.0,0.0
12804,Malawi,2020,0.0,0.0,0.0011,0.0,0.351,0.0,0.0,0.0
12805,Malawi,2021,0.0,0.0,0.0611,0.0,0.351,0.0,0.0,0.0
12806,Malawi,2022,0.0,0.0,0.09936999999999999,0.0,0.351,0.0,0.0,0.0
12807,Malawi,2023,0.0,0.0,0.09936999999999999,0.0,0.351,0.0,0.0,0.0
12808,Malawi,2024,0.0,0.0,0.09936999999999999,0.0,0.351,0.0,0.0,0.0
12912,Malaysia,2000,1.7,6.446,0.0,0.0,2.177,0.0,0.0,0.0
12913,Malaysia,2001,1.7,6.756,0.0,0.0,2.177,0.0,0.0,0.0
12914,Malaysia,2002,2.4,7.476,0.0,0.0,2.177,0.0,0.0,0.0
12915,Malaysia,2003,3.8,8.476,0.0,0.0,2.177,0.0,0.0,0.0
12916,Malaysia,2004,3.91,8.476,0.0,0.0,2.177,0.0,0.0,0.0
12917,Malaysia,2005,3.91,9.226,0.0,0.0,2.177,0.0,0.0,0.0
12918,Malaysia,2006,4.61,9.339799999999999,0.0,0.0,2.177,0.0,0.0,0.0
12919,Malaysia,2007,6.01,9.5298,0.0,0.0,2.177,0.0,0.0,0.0
12920,Malaysia,2008,6.01,9.679799999999998,0.0,0.0,2.177,0.0,0.0,0.0
12921,Malaysia,2009,7.68,10.429799999999998,0.0,0.0,2.177,0.0,0.0,0.0
12922,Malaysia,2010,7.68,10.9368,0.0,0.0,2.177,0.0,0.0,0.0
12923,Malaysia,2011,7.68,10.9368,0.0,0.0,4.577,0.0,0.0,0.0
12924,Malaysia,2012,7.68,10.9368,0.00696,0.0,4.577,0.0,0.0,0.0
12925,Malaysia,2013,7.68,10.9368,0.02349,0.0,5.521,0.0,0.0,0.0
12926,Malaysia,2014,7.68,11.3218,0.032189999999999996,0.0,5.521,0.0,0.0,0.0
12927,Malaysia,2015,8.68,11.3218,0.03915,0.0,5.786,0.0,0.0,0.0
12928,Malaysia,2016,9.68,12.768799999999999,0.03915,0.0,6.158,0.0,0.0,0.0
12929,Malaysia,2017,10.68,14.6688,0.14305,0.0,6.158,0.0,0.0,0.0
12930,Malaysia,2018,10.68,14.6688,0.4500355555555556,0.0,6.158,0.0,0.0,0.0
12931,Malaysia,2019,13.28,14.6688,0.8273105555555555,0.0,6.158,0.0,0.0,0.0
12932,Malaysia,2020,13.28,12.864799999999999,1.0348705555555555,0.0,6.158,0.0,0.0,0.0
12933,Malaysia,2021,13.28,15.961,1.1893405555555554,0.0,6.158,0.0,0.0,0.0
12934,Malaysia,2022,13.28,16.803,1.7599175925925927,0.0,6.158,0.0,0.0,0.0
12935,Malaysia,2023,13.28,16.803,2.0542175925925927,0.0,6.158,0.0,0.0,0.0
12936,Malaysia,2024,13.28,16.893,2.0542175925925927,0.0,6.158,0.0,0.0,0.0
13033,Maldives,2019,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
13034,Maldives,2020,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
13035,Maldives,2021,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
13036,Maldives,2022,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
13037,Maldives,2023,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
13038,Maldives,2024,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
13141,Mali,2000,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0
13142,Mali,2001,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0
13143,Mali,2002,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13144,Mali,2003,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13145,Mali,2004,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13146,Mali,2005,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13147,Mali,2006,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13148,Mali,2007,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13149,Mali,2008,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13150,Mali,2009,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13151,Mali,2010,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13152,Mali,2011,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13153,Mali,2012,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0
13154,Mali,2013,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
13155,Mali,2014,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
13156,Mali,2015,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
13157,Mali,2016,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
13158,Mali,2017,0.0,0.0,0.0024000000000000002,0.0,0.31,0.0,0.0,0.0
13159,Mali,2018,0.0,0.09,0.0036,0.0,0.31,0.0,0.0,0.0
13160,Mali,2019,0.0,0.09,0.0036,0.0,0.31,0.0,0.0,0.0
13161,Mali,2020,0.0,0.09,0.0645,0.0,0.31,0.0,0.0,0.0
13162,Mali,2021,0.0,0.09,0.0906,0.0,0.31,0.0,0.0,0.0
13163,Mali,2022,0.0,0.09,0.0906,0.0,0.45,0.0,0.0,0.0
13164,Mali,2023,0.0,0.19,0.0906,0.0,0.45,0.0,0.0,0.0
13165,Mali,2024,0.0,0.19,0.12677847769028872,0.0,0.45,0.0,0.0,0.0
13242,Malta,2000,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13243,Malta,2001,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13244,Malta,2002,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13245,Malta,2003,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13246,Malta,2004,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13247,Malta,2005,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13248,Malta,2006,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13249,Malta,2007,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13250,Malta,2008,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13251,Malta,2009,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13252,Malta,2010,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13253,Malta,2011,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13254,Malta,2012,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13255,Malta,2013,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13256,Malta,2014,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13257,Malta,2015,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13258,Malta,2016,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0
13259,Malta,2017,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13260,Malta,2018,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13261,Malta,2019,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13262,Malta,2020,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13263,Malta,2021,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13264,Malta,2022,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13265,Malta,2023,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13266,Malta,2024,0.0,0.5478,0.0,0.0,0.0,0.0,0.0,0.0
13367,Martinique,2000,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13368,Martinique,2001,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13369,Martinique,2002,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13370,Martinique,2003,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13371,Martinique,2004,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13372,Martinique,2005,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13373,Martinique,2006,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13374,Martinique,2007,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13375,Martinique,2008,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0
13376,Martinique,2009,0.0,0.06,0.00087,0.0,0.0,0.0,0.0,0.0
13377,Martinique,2010,0.0,0.06,0.00435,0.0,0.0,0.0,0.0,0.0
13378,Martinique,2011,0.0,0.06,0.011349999999999999,0.0,0.0,0.0,0.0,0.0
13379,Martinique,2012,0.0,0.06,0.011349999999999999,0.0,0.0,0.0,0.0,0.0
13380,Martinique,2013,0.0,0.06,0.011349999999999999,0.0,0.0,0.0,0.0,0.0
13381,Martinique,2014,0.0,0.2796,0.011349999999999999,0.0,0.0,0.0,0.0,0.0
13382,Martinique,2015,0.0,0.2796,0.011349999999999999,0.0,0.0,0.0,0.0,0.0
13383,Martinique,2016,0.0,0.2796,0.011349999999999999,0.0,0.0,0.0,0.0,0.0
13384,Martinique,2017,0.0,0.2796,0.01855,0.0,0.0,0.0,0.0,0.0
13385,Martinique,2018,0.0,0.2796,0.01855,0.0,0.0,0.0,0.04,0.0
13386,Martinique,2019,0.0,0.2796,0.01855,0.014,0.0,0.0,0.04,0.0
13387,Martinique,2020,0.0,0.2796,0.01855,0.014,0.0,0.0,0.04,0.0
13388,Martinique,2021,0.0,0.2796,0.01855,0.014,0.0,0.0,0.04,0.0
13389,Martinique,2022,0.0,0.2796,0.01855,0.014,0.0,0.0,0.04,0.0
13390,Martinique,2023,0.0,0.2796,0.01855,0.014,0.0,0.0,0.04,0.0
13391,Martinique,2024,0.0,0.2796,0.01855,0.014,0.0,0.0,0.04,0.0
13481,Mauritania,2013,0.0,0.0,0.01305,0.0,0.0,0.0,0.0,0.0
13482,Mauritania,2014,0.0,0.0,0.01305,0.0,0.0,0.0,0.0,0.0
13483,Mauritania,2015,0.0,0.18,0.01305,0.0,0.0,0.0,0.0,0.0
13484,Mauritania,2016,0.0,0.18,0.023903543307086616,0.03,0.0,0.0,0.0,0.0
13485,Mauritania,2017,0.0,0.18,0.09230354330708661,0.03,0.0,0.0,0.0,0.0
13486,Mauritania,2018,0.0,0.18,0.09530354330708661,0.03,0.0,0.0,0.0,0.0
13487,Mauritania,2019,0.0,0.18,0.09920354330708663,0.03,0.0,0.0,0.0,0.0
13488,Mauritania,2020,0.0,0.18,0.09920354330708663,0.03,0.0,0.0,0.0,0.0
13489,Mauritania,2021,0.0,0.18,0.09920354330708663,0.03,0.0,0.0,0.0,0.0
13490,Mauritania,2022,0.0,0.18,0.09920354330708663,0.13,0.0,0.0,0.0,0.0
13491,Mauritania,2023,0.0,0.18,0.09920354330708663,0.13,0.0,0.0,0.0,0.0
13492,Mauritania,2024,0.0,0.18,0.1332035433070866,0.13,0.0,0.0,0.0,0.0
13523,Mauritius,2000,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13524,Mauritius,2001,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13525,Mauritius,2002,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13526,Mauritius,2003,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13527,Mauritius,2004,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13528,Mauritius,2005,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13529,Mauritius,2006,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13530,Mauritius,2007,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13531,Mauritius,2008,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13532,Mauritius,2009,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13533,Mauritius,2010,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13534,Mauritius,2011,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13535,Mauritius,2012,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13536,Mauritius,2013,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13537,Mauritius,2014,0.195,0.0,0.013566929133858268,0.0,0.0,0.0,0.0,0.0
13538,Mauritius,2015,0.195,0.0,0.013566929133858268,0.0,0.0,0.0,0.0,0.0
13539,Mauritius,2016,0.195,0.0,0.013566929133858268,0.0094,0.0,0.0,0.0,0.0
13540,Mauritius,2017,0.195,0.0,0.013566929133858268,0.0094,0.0,0.0,0.0,0.0
13541,Mauritius,2018,0.195,0.0,0.03644981627296588,0.0094,0.0,0.0,0.0,0.0
13542,Mauritius,2019,0.195,0.0,0.07746582677165353,0.0094,0.0,0.0,0.0,0.0
13543,Mauritius,2020,0.195,0.0,0.07746582677165353,0.0094,0.0,0.0,0.0,0.0
13544,Mauritius,2021,0.195,0.0,0.07746582677165353,0.0094,0.0,0.0,0.0,0.0
13545,Mauritius,2022,0.195,0.0,0.07746582677165353,0.0094,0.0,0.0,0.0,0.0
13546,Mauritius,2023,0.195,0.0,0.08955882677165354,0.0094,0.0,0.0,0.0,0.0
13547,Mauritius,2024,0.195,0.0,0.08955882677165354,0.0094,0.0,0.0,0.0,0.0
13577,Mayotte,2011,0.0,0.0,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
13578,Mayotte,2012,0.0,0.0,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
13579,Mayotte,2013,0.0,0.0,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
13580,Mayotte,2014,0.0,0.0,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
13581,Mayotte,2015,0.0,0.0,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
13582,Mayotte,2016,0.0,0.0,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
13583,Mayotte,2017,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0
13584,Mayotte,2018,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0
13585,Mayotte,2019,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0
13586,Mayotte,2020,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0
13587,Mayotte,2021,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,0.0
13588,Mayotte,2022,0.0,0.0,0.014468018372703412,0.0,0.0,0.0,0.0,0.0
13589,Mayotte,2023,0.0,0.0,0.014468018372703412,0.0,0.0,0.0,0.0,0.0
13590,Mayotte,2024,0.0,0.0,0.014468018372703412,0.0,0.0,0.0,0.0,0.0
13693,Mexico,2000,4.7,14.139899999999999,0.0,0.083,10.328,1.608,0.0,0.722
13694,Mexico,2001,4.7,15.6424,0.0,0.083,10.328,1.608,0.0,0.732
13695,Mexico,2002,4.7,18.9174,0.0,0.083,10.328,1.608,0.0,0.732
13696,Mexico,2003,4.7,25.4784,0.0,0.083,10.328,1.608,0.0,0.732
13697,Mexico,2004,4.7,25.9734,0.0,0.083,10.328,1.608,0.0,0.732
13698,Mexico,2005,4.7,27.2374,0.0,0.083,10.328,1.608,0.0,0.732
13699,Mexico,2006,4.7,29.4124,0.0,0.083,10.328,1.608,0.0,0.732
13700,Mexico,2007,4.7,31.5017,0.0,0.083,11.078,1.608,0.0,0.732
13701,Mexico,2008,4.7,31.5017,0.0,0.163,11.078,1.608,0.0,0.732
13702,Mexico,2009,4.7,31.8837,0.0,0.494,11.078,1.608,0.0,0.732
13703,Mexico,2010,5.378,32.7187,0.0,0.758,11.078,1.608,0.0,0.732
13704,Mexico,2011,5.378,32.7187,0.0,0.758,11.078,1.608,0.08,0.732
13705,Mexico,2012,5.378,32.7187,0.0,1.611,11.828,1.608,0.08,0.832
13706,Mexico,2013,5.378,34.7308,0.0,1.957,11.828,1.608,0.08,0.832
13707,Mexico,2014,5.378,35.7879,0.1047,2.699,11.828,1.608,0.08,0.832
